ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,NET_SALES_LOG,STATE_FREQ,PROFIT_CLIPPED
2021-08-06,2021-08-13,STANDARD CLASS,VG-21790,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10001700,TECHNOLOGY,PHONES,PANASONIC KX-TG6844B EXPANDABLE DIGITAL CORDLESS TELEPHONE,18.4772,675.7376,6.517283605459903,0.20383310041924535,18.4772
2021-08-06,2021-08-11,STANDARD CLASS,LM-17065,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10002399,OFFICE SUPPLIES,ART,"DIXON PRANG WATERCOLOR PENCILS, 10-COLOR SET WITH BRUSH",15.7194,345.06000000000006,5.846612170428503,0.112198043521661,15.7194
2021-08-06,2021-08-07,FIRST CLASS,AH-10690,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-PA-10000474,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,33.3136,141.76,4.961164898621959,0.112198043521661,33.3136
2021-08-07,2021-08-11,STANDARD CLASS,DW-13585,CORPORATE,USA,EDMONDS,WA,WEST,TEC-AC-10003610,TECHNOLOGY,ACCESSORIES,LOGITECH ILLUMINATED - KEYBOARD,86.3856,539.91,6.293252906412161,0.05110800558993811,86.3856
2021-08-08,2021-08-14,STANDARD CLASS,CC-12145,CONSUMER,USA,OKLAHOMA CITY,OK,CENTRAL,OFF-PA-10003270,OFFICE SUPPLIES,PAPER,XEROX 1954,4.752,21.12,3.096482176654134,0.006787781992413655,4.752
2021-08-08,2021-08-15,STANDARD CLASS,CA-12055,HOME OFFICE,USA,LOS ANGELES,CA,WEST,OFF-BI-10002160,OFFICE SUPPLIES,BINDERS,ACCO HANGING DATA BINDERS,5.334,60.96000000000001,4.126489015548668,0.20383310041924535,5.334
2021-08-08,2021-08-10,SECOND CLASS,JF-15565,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-PA-10001994,OFFICE SUPPLIES,PAPER,"INK JET NOTE AND GREETING CARDS, 8-1/2"" X 5-1/2"" CARD SIZE",17.5344,129.4848,4.871256744883212,0.09722499500898382,17.5344
2021-08-08,2021-08-13,STANDARD CLASS,CM-12655,HOME OFFICE,USA,JACKSON,MS,SOUTH,OFF-FA-10001883,OFFICE SUPPLIES,FASTENERS,"ALLIANCE SUPER-SIZE BANDS, ASSORTED SIZES",0.2334,70.02,4.262961527514942,0.005190656817728089,0.2334
2021-08-09,2021-08-14,STANDARD CLASS,GH-14410,HOME OFFICE,USA,HENDERSONVILLE,TN,SOUTH,OFF-BI-10004465,OFFICE SUPPLIES,BINDERS,AVERY DURABLE SLANT RING BINDERS,-7.92,17.820000000000004,2.9349201341572337,0.018167298862048313,-7.92
2021-08-09,2021-08-12,FIRST CLASS,HA-14920,CONSUMER,USA,FAYETTEVILLE,NC,SOUTH,OFF-PA-10000130,OFFICE SUPPLIES,PAPER,XEROX 199,9.63,221.8752,5.406611973546895,0.02715112796965462,9.63
2021-08-11,2021-08-16,STANDARD CLASS,MT-18070,HOME OFFICE,USA,TULSA,OK,CENTRAL,OFF-BI-10003305,OFFICE SUPPLIES,BINDERS,AVERY HANGING FILE BINDERS,19.2556,293.02,5.68364779223582,0.006787781992413655,19.2556
2021-08-12,2021-08-15,SECOND CLASS,CM-12235,CONSUMER,USA,CARROLLTON,TX,CENTRAL,TEC-AC-10004145,TECHNOLOGY,ACCESSORIES,LOGITECH DINOVO EDGE KEYBOARD,52.4979,7839.6864000000005,8.967081660532495,0.09722499500898382,52.4979
2021-08-12,2021-08-12,SAME DAY,LC-16870,CONSUMER,USA,DES MOINES,IA,CENTRAL,OFF-PA-10000029,OFFICE SUPPLIES,PAPER,XEROX 224,3.1104,6.48,2.012232791986386,0.0033938909962068276,3.1104
2021-08-12,2021-08-17,SECOND CLASS,NP-18700,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-ST-10000078,OFFICE SUPPLIES,STORAGE,TENNSCO 6- AND 18-COMPARTMENT LOCKERS,286.3836,9546.119999999999,9.163994817312565,0.112198043521661,286.3836
2021-08-12,2021-08-14,SECOND CLASS,DB-13270,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,OFF-AR-10000914,OFFICE SUPPLIES,ART,BOSTON 16765 MINI STAND UP BATTERY PENCIL SHARPENER,2.7984,119.3984,4.790806243749876,0.057496506288680374,2.7984
2021-08-12,2021-08-16,STANDARD CLASS,CS-12490,CORPORATE,USA,LAKELAND,FL,SOUTH,FUR-TA-10002533,FURNITURE,TABLES,BPI CONFERENCE TABLES,-255.5875,2164.826125,7.680557149638842,0.03992812936713915,-121.119
2021-08-12,2021-08-16,STANDARD CLASS,BC-11125,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-CH-10000225,FURNITURE,CHAIRS,"GLOBAL GEO OFFICE TASK CHAIR, GRAY",-8.098,262.3752,5.573579631497582,0.112198043521661,-8.098
2021-08-13,2021-08-13,SAME DAY,HG-15025,CONSUMER,USA,KENNER,LA,SOUTH,OFF-AP-10002222,OFFICE SUPPLIES,APPLIANCES,STAPLE HOLDER,4.6818,34.68,3.5745903077118086,0.004192453583549611,4.6818
2021-08-13,2021-08-19,STANDARD CLASS,CT-11995,CONSUMER,USA,IRVING,TX,CENTRAL,OFF-SU-10003505,OFFICE SUPPLIES,SUPPLIES,PREMIER ELECTRIC LETTER OPENER,-34.758,296.6016,5.69575567928857,0.09722499500898382,-34.758
2021-08-13,2021-08-17,SECOND CLASS,EM-14065,CONSUMER,USA,JACKSONVILLE,NC,SOUTH,OFF-BI-10000138,OFFICE SUPPLIES,BINDERS,ACCO TRANSLUCENT POLY RING BINDERS,-8.2368,26.9568,3.330660461602637,0.02715112796965462,-8.2368
2021-08-13,2021-08-18,SECOND CLASS,TS-21160,CORPORATE,USA,WEST ALLIS,WI,CENTRAL,OFF-BI-10003529,OFFICE SUPPLIES,BINDERS,AVERY ROUND RING POLY BINDERS,4.1748,25.56,3.279406324608233,0.010580954282291874,4.1748
2021-08-13,2021-08-16,FIRST CLASS,RF-19840,CONSUMER,USA,SPRINGFIELD,VA,SOUTH,OFF-LA-10003923,OFFICE SUPPLIES,LABELS,ALPHABETICAL LABELS FOR TOP TAB FILING,51.8,725.1999999999999,6.587825458980236,0.02295867438610501,51.8
2021-08-14,2021-08-16,FIRST CLASS,TR-21325,CONSUMER,USA,NASHVILLE,TN,SOUTH,OFF-PA-10000552,OFFICE SUPPLIES,PAPER,XEROX 200,5.4432,37.3248,3.646097206218495,0.018167298862048313,5.4432
2021-08-14,2021-08-18,STANDARD CLASS,JM-15580,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-MA-10000423,TECHNOLOGY,MACHINES,TEXAS INSTRUMENTS TI-34 SCIENTIFIC CALCULATOR,35.6238,506.6496,6.229791445802471,0.20383310041924535,35.6238
2021-08-14,2021-08-18,STANDARD CLASS,SP-20650,CORPORATE,USA,AKRON,OH,EAST,TEC-PH-10001530,TECHNOLOGY,PHONES,PLANTRONICS VOYAGER PRO LEGEND,-49.4376,296.62559999999996,5.695836320764675,0.0471151926532242,-49.4376
2021-08-15,2021-08-21,STANDARD CLASS,ME-17725,CONSUMER,USA,AURORA,CO,WEST,OFF-BI-10001989,OFFICE SUPPLIES,BINDERS,PREMIUM TRANSPARENT PRESENTATION COVERS BY GBC,-13.8468,16.993800000000004,2.8900272541171073,0.015771611100019962,-13.8468
2021-08-15,2021-08-20,SECOND CLASS,CY-12745,CORPORATE,USA,OAKLAND,CA,WEST,OFF-LA-10000452,OFFICE SUPPLIES,LABELS,AVERY 488,1.512,3.15,1.423108334242607,0.20383310041924535,1.512
2021-08-15,2021-08-20,STANDARD CLASS,JC-15775,CONSUMER,USA,TALLAHASSEE,FL,SOUTH,TEC-PH-10000369,TECHNOLOGY,PHONES,HTC ONE MINI,70.5544,3951.0464,8.281988799689524,0.03992812936713915,70.5544
2021-08-15,2021-08-22,STANDARD CLASS,BD-11320,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10004614,TECHNOLOGY,PHONES,AT&T 841000 PHONE,10.35,397.44,5.987556922276965,0.20383310041924535,10.35
2021-08-15,2021-08-17,SECOND CLASS,CC-12370,CONSUMER,USA,FAYETTEVILLE,NC,SOUTH,FUR-CH-10000988,FURNITURE,CHAIRS,HON OLSON STACKER STOOLS,22.5296,360.47360000000003,5.890189009886425,0.02715112796965462,22.5296
2021-08-16,2021-08-20,STANDARD CLASS,PK-19075,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-EN-10004030,OFFICE SUPPLIES,ENVELOPES,CONVENIENCE PACKS OF BUSINESS ENVELOPES,5.1042,32.58,3.5139306516493947,0.20383310041924535,5.1042
2021-08-16,2021-08-22,STANDARD CLASS,JP-15520,CONSUMER,USA,DAVIS,CA,WEST,OFF-PA-10000019,OFFICE SUPPLIES,PAPER,XEROX 1931,15.552,162.0,5.093750200806762,0.20383310041924535,15.552
2021-08-16,2021-08-19,FIRST CLASS,AO-10810,CORPORATE,USA,LOS ANGELES,CA,WEST,FUR-TA-10004152,FURNITURE,TABLES,"BARRICKS 18"" X 48"" NON-FOLDING UTILITY TABLE WITH BOTTOM STORAGE SHELF",12.096,258.048,5.557013372713719,0.20383310041924535,12.096
2021-08-17,2021-08-21,STANDARD CLASS,NM-18520,CONSUMER,USA,SEATTLE,WA,WEST,OFF-BI-10003712,OFFICE SUPPLIES,BINDERS,"ACCO PRESSBOARD COVERS WITH STORAGE HOOKS, 14 7/8"" X 11"", LIGHT BLUE",5.6956,50.278400000000005,3.9372696108775957,0.05110800558993811,5.6956
2021-08-18,2021-08-24,STANDARD CLASS,GG-14650,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10000439,TECHNOLOGY,PHONES,GE DSL PHONE LINE FILTER,11.5971,39.99,3.7133281345162463,0.112198043521661,11.5971
2021-08-18,2021-08-20,SECOND CLASS,MA-17560,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,FUR-FU-10000320,FURNITURE,FURNISHINGS,OIC STACKING TRAYS,-2.1376,8.550400000000002,2.2565830384322485,0.09722499500898382,-2.1376
2021-08-18,2021-08-20,FIRST CLASS,NF-18385,CONSUMER,USA,EDINBURG,TX,CENTRAL,OFF-PA-10004665,OFFICE SUPPLIES,PAPER,ADVANTUS MOTIVATIONAL NOTE CARDS,30.392,536.576,6.287070145355275,0.09722499500898382,30.392
2021-08-18,2021-08-23,SECOND CLASS,HW-14935,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-AP-10000576,OFFICE SUPPLIES,APPLIANCES,BELKIN 7 OUTLET SURGEMASTER II,99.4896,3197.88,8.070556027523523,0.112198043521661,99.4896
2021-08-19,2021-08-20,FIRST CLASS,RP-19390,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-BI-10000666,OFFICE SUPPLIES,BINDERS,SURELOCK POST BINDERS,55.008,704.1024,6.5583430404917165,0.112198043521661,55.008
2021-08-20,2021-08-23,FIRST CLASS,DW-13480,HOME OFFICE,USA,DETROIT,MI,CENTRAL,TEC-PH-10004924,TECHNOLOGY,PHONES,"SKILCRAFT TELEPHONE SHOULDER REST, 2"" X 6.5"" X 2.5"", BLACK",3.9906,29.56,3.4196919642983197,0.0233579556797764,3.9906
2021-08-21,2021-08-24,SECOND CLASS,RP-19270,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10003727,OFFICE SUPPLIES,BINDERS,AVERY DURABLE SLANT RING BINDERS WITH LABEL HOLDER,11.704,267.52,5.592925399070551,0.05110800558993811,11.704
2021-08-21,2021-08-25,STANDARD CLASS,JK-15370,CONSUMER,USA,NEW YORK CITY,NY,EAST,FUR-CH-10002961,FURNITURE,CHAIRS,"LEATHER TASK CHAIR, BLACK",63.686,3610.9962,8.192015862487596,0.112198043521661,63.686
2021-08-21,2021-08-28,STANDARD CLASS,SC-20230,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-PA-10002606,OFFICE SUPPLIES,PAPER,XEROX 1928,21.384,427.68,6.0607107198447965,0.20383310041924535,21.384
2021-08-21,2021-08-27,STANDARD CLASS,SU-20665,HOME OFFICE,USA,GREENVILLE,NC,SOUTH,OFF-SU-10002573,OFFICE SUPPLIES,SUPPLIES,"ACME 10"" EASY GRIP ASSISTIVE SCISSORS",3.506,44.8768,3.825959542662202,0.02715112796965462,3.506
2021-08-21,2021-08-23,SECOND CLASS,RB-19465,HOME OFFICE,USA,PHILADELPHIA,PA,EAST,FUR-TA-10002530,FURNITURE,TABLES,"ICEBERG OFFICEWORKS 42"" ROUND TABLES",-339.705,4402.5768,8.39017239876562,0.057496506288680374,-121.119
2021-08-22,2021-08-28,STANDARD CLASS,CR-12730,CONSUMER,USA,COLUMBUS,OH,EAST,OFF-BI-10002827,OFFICE SUPPLIES,BINDERS,AVERY DURABLE POLY BINDERS,-2.6544,1.9908000000000003,1.0955409101436235,0.0471151926532242,-2.6544
2021-08-22,2021-08-26,STANDARD CLASS,DG-13300,CORPORATE,USA,SEATTLE,WA,WEST,OFF-PA-10001870,OFFICE SUPPLIES,PAPER,XEROX 202,9.3312,58.32000000000001,4.082946517269732,0.05110800558993811,9.3312
2021-08-22,2021-08-26,STANDARD CLASS,DD-13570,CONSUMER,USA,HOUSTON,TX,CENTRAL,OFF-BI-10003676,OFFICE SUPPLIES,BINDERS,"GBC STANDARD RECYCLED REPORT COVERS, CLEAR PLASTIC SHEETS",-6.8992,1.7247999999999997,1.0023950309262866,0.09722499500898382,-6.8992
2021-08-22,2021-08-23,FIRST CLASS,TC-21475,HOME OFFICE,USA,FORT COLLINS,CO,WEST,FUR-FU-10001979,FURNITURE,FURNISHINGS,DANA HALOGEN SWING-ARM ARCHITECT LAMP,9.8328,235.98720000000003,5.4680061312378045,0.015771611100019962,9.8328
2021-08-22,2021-08-29,STANDARD CLASS,PW-19030,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AR-10002255,OFFICE SUPPLIES,ART,NEWELL 346,1.6704,11.52,2.5273273656719524,0.20383310041924535,1.6704
2021-08-22,2021-08-27,STANDARD CLASS,SG-20470,CONSUMER,USA,GRESHAM,OR,WEST,OFF-BI-10000088,OFFICE SUPPLIES,BINDERS,GBC IMPRINTABLE COVERS,-18.4464,63.24480000000001,4.162700786647869,0.011179876222798962,-18.4464
2021-08-23,2021-08-30,STANDARD CLASS,MS-17770,CONSUMER,USA,SEATTLE,WA,WEST,OFF-SU-10002189,OFFICE SUPPLIES,SUPPLIES,ACME ROSEWOOD HANDLE LETTER OPENER,0.1588,63.52,4.166975253257008,0.05110800558993811,0.1588
2021-08-23,2021-08-29,STANDARD CLASS,MA-17560,HOME OFFICE,USA,SHEBOYGAN,WI,CENTRAL,OFF-LA-10003537,OFFICE SUPPLIES,LABELS,AVERY 515,17.6673,112.77000000000001,4.734178866551625,0.010580954282291874,17.6673
2021-08-23,2021-08-30,STANDARD CLASS,MH-18115,HOME OFFICE,USA,PHARR,TX,CENTRAL,TEC-AC-10002842,TECHNOLOGY,ACCESSORIES,WD MY PASSPORT ULTRA 2TB PORTABLE EXTERNAL HARD DRIVE,-33.32,3731.84,8.224924617026296,0.09722499500898382,-33.32
2021-08-23,2021-08-27,STANDARD CLASS,JP-15460,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10002399,OFFICE SUPPLIES,ART,"DIXON PRANG WATERCOLOR PENCILS, 10-COLOR SET WITH BRUSH",8.733,106.5,4.677490847567717,0.112198043521661,8.733
2021-08-26,2021-09-02,STANDARD CLASS,AA-10480,CONSUMER,USA,DETROIT,MI,CENTRAL,FUR-TA-10004147,FURNITURE,TABLES,HON 4060 SERIES TABLES,98.5248,1791.36,7.49128846621575,0.0233579556797764,98.5248
2021-08-26,2021-08-28,FIRST CLASS,SV-20815,CORPORATE,USA,MIAMI,FL,SOUTH,OFF-PA-10002319,OFFICE SUPPLIES,PAPER,XEROX 1944,11.2404,24.8064,3.2506225231807813,0.03992812936713915,11.2404
2021-08-26,2021-08-27,FIRST CLASS,RF-19735,CONSUMER,USA,SAN JOSE,CA,WEST,OFF-FA-10002983,OFFICE SUPPLIES,FASTENERS,ADVANTUS SLIDECLIP PAPER CLIPS,4.9104,30.69,3.4560011737028296,0.20383310041924535,4.9104
2021-08-26,2021-08-28,FIRST CLASS,LC-16930,CORPORATE,USA,PASADENA,TX,CENTRAL,TEC-AC-10004571,TECHNOLOGY,ACCESSORIES,LOGITECH G700S RECHARGEABLE GAMING MOUSE,43.9956,255.97440000000003,5.5489764690387835,0.09722499500898382,43.9956
2021-08-26,2021-08-28,SECOND CLASS,TS-21430,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-AR-10000390,OFFICE SUPPLIES,ART,NEWELL CHALK HOLDER,3.7996,16.52,2.8633430855082453,0.20383310041924535,3.7996
2021-08-26,2021-08-29,FIRST CLASS,DJ-13510,CORPORATE,USA,SAN DIEGO,CA,WEST,FUR-CH-10001215,FURNITURE,CHAIRS,GLOBAL TROY EXECUTIVE LEATHER LOW-BACK TILTER,100.196,5130.0352,8.54306271117959,0.20383310041924535,100.196
2021-08-26,2021-08-29,SECOND CLASS,CC-12145,CONSUMER,USA,SEATTLE,WA,WEST,OFF-PA-10000019,OFFICE SUPPLIES,PAPER,XEROX 1931,3.1104,6.48,2.012232791986386,0.05110800558993811,3.1104
2021-08-26,2021-08-31,STANDARD CLASS,DR-12880,CORPORATE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10003442,TECHNOLOGY,PHONES,SAMSUNG REPLACEMENT EH64AVFWE PREMIUM HEADSET,8.25,198.0,5.293304824724492,0.112198043521661,8.25
2021-08-26,2021-09-02,STANDARD CLASS,VG-21805,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-AC-10001109,TECHNOLOGY,ACCESSORIES,LOGITECH TRACKMAN MARBLE MOUSE,13.1956,76.7744,4.353812328192709,0.057496506288680374,13.1956
2021-08-26,2021-08-30,STANDARD CLASS,XP-21865,CONSUMER,USA,ATHENS,GA,SOUTH,FUR-FU-10000308,FURNITURE,FURNISHINGS,DEFLECT-O GLASS CLEAR STUDDED CHAIR MATS,41.0388,559.62,6.329043314155675,0.018167298862048313,41.0388
2021-08-26,2021-08-30,STANDARD CLASS,SS-20515,HOME OFFICE,USA,FRANKLIN,WI,CENTRAL,TEC-AC-10002006,TECHNOLOGY,ACCESSORIES,MEMOREX MICRO TRAVEL DRIVE 16 GB,14.8707,143.91,4.976112860057833,0.010580954282291874,14.8707
2021-08-26,2021-08-31,STANDARD CLASS,KD-16615,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10001510,OFFICE SUPPLIES,BINDERS,DELUXE HEAVY-DUTY VINYL ROUND RING BINDER,45.84,938.8032,6.845670491642701,0.112198043521661,45.84
2021-08-27,2021-09-01,SECOND CLASS,TB-21055,CONSUMER,USA,QUINCY,MA,EAST,OFF-PA-10002666,OFFICE SUPPLIES,PAPER,SOUTHWORTH 25% COTTON LINEN-FINISH PAPER & ENVELOPES,36.693,733.86,6.599680004879467,0.012377720103813137,36.693
2021-08-27,2021-09-01,STANDARD CLASS,SS-20875,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-PA-10002615,OFFICE SUPPLIES,PAPER,"AMPAD GOLD FIBRE WIREBOUND STENO BOOKS, 6"" X 9"", GREGG RULED",1.1466,2.8224,1.3408784975894081,0.09722499500898382,1.1466
2021-08-27,2021-09-02,STANDARD CLASS,EM-13825,CORPORATE,USA,HOLLYWOOD,FL,SOUTH,OFF-LA-10002473,OFFICE SUPPLIES,LABELS,AVERY 484,3.3408,29.4912,3.4174381173919746,0.03992812936713915,3.3408
2021-08-27,2021-08-29,SECOND CLASS,TB-21355,CORPORATE,USA,HOUSTON,TX,CENTRAL,OFF-PA-10004353,OFFICE SUPPLIES,PAPER,SOUTHWORTH 25% COTTON PREMIUM LASER PAPER AND ENVELOPES,27.972,319.68000000000006,5.770443741174751,0.09722499500898382,27.972
2021-08-28,2021-08-31,FIRST CLASS,TP-21415,CONSUMER,USA,DALLAS,TX,CENTRAL,FUR-BO-10003159,FURNITURE,BOOKCASES,"SAUDER CAMDEN COUNTY COLLECTION LIBRARIES, PLANKED CHERRY FINISH",-52.8908,212.667008,5.364418765755184,0.09722499500898382,-52.8908
2021-08-28,2021-08-30,FIRST CLASS,EB-13750,CORPORATE,USA,CINCINNATI,OH,EAST,OFF-BI-10004099,OFFICE SUPPLIES,BINDERS,GBC VELOBINDER STRIPS,-12.288,44.2368,3.8119109148823247,0.0471151926532242,-12.288
2021-08-28,2021-09-02,STANDARD CLASS,CS-12130,CONSUMER,USA,ENGLEWOOD,CO,WEST,OFF-PA-10002246,OFFICE SUPPLIES,PAPER,"WIREBOUND FOUR 2-3/4 X 5 FORMS PER PAGE, 400 SETS PER BOOK",5.6115,37.152,3.641578180995923,0.015771611100019962,5.6115
2021-08-29,2021-09-03,STANDARD CLASS,GB-14530,CORPORATE,USA,PHILADELPHIA,PA,EAST,OFF-FA-10000053,OFFICE SUPPLIES,FASTENERS,REVERE BOXED RUBBER BANDS BY REVERE,-2.3814,59.270399999999995,4.098841104273991,0.057496506288680374,-2.3814
2021-08-29,2021-09-02,STANDARD CLASS,RB-19465,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,OFF-PA-10003256,OFFICE SUPPLIES,PAPER,AVERY PERSONAL CREATIONS HEAVYWEIGHT CARDS,22.6184,361.89439999999996,5.894111882851684,0.05510081852665202,22.6184
2021-08-29,2021-09-04,STANDARD CLASS,MO-17800,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-PH-10003442,TECHNOLOGY,PHONES,SAMSUNG REPLACEMENT EH64AVFWE PREMIUM HEADSET,5.5,88.0,4.48863636973214,0.112198043521661,5.5
2021-08-29,2021-09-03,STANDARD CLASS,AB-10060,HOME OFFICE,USA,CONCORD,NH,EAST,OFF-SU-10000381,OFFICE SUPPLIES,SUPPLIES,ACME FORGED STEEL SCISSORS WITH BLACK ENAMEL HANDLES,8.0997,83.78999999999999,4.440177611315912,0.0033938909962068276,8.0997
2021-08-30,2021-09-06,STANDARD CLASS,BG-11740,CONSUMER,USA,LOS ANGELES,CA,WEST,TEC-PH-10004908,TECHNOLOGY,PHONES,PANASONIC KX TS3282W CORDED PHONE,42.495,1359.8400000000001,7.215857435123482,0.20383310041924535,42.495
2021-08-30,2021-09-01,FIRST CLASS,PO-18850,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-PH-10003645,TECHNOLOGY,PHONES,AASTRA 57I VOIP PHONE,-67.8762,523.6164,6.262667328857969,0.057496506288680374,-67.8762
2021-08-31,2021-09-06,STANDARD CLASS,TP-21130,CONSUMER,USA,WACO,TX,CENTRAL,OFF-ST-10001580,OFFICE SUPPLIES,STORAGE,SUPER DECOFLEX PORTABLE PERSONAL FILE,2.3968,38.348800000000004,3.6724654788456816,0.09722499500898382,2.3968
2021-09-01,2021-09-07,STANDARD CLASS,PG-18820,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-AC-10001432,TECHNOLOGY,ACCESSORIES,ENERMAX AURORA LITE KEYBOARD,206.316,2813.3999999999996,7.942504373983294,0.112198043521661,206.316
2021-09-01,2021-09-05,STANDARD CLASS,JA-15970,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-BI-10001116,OFFICE SUPPLIES,BINDERS,"WILSON JONES 1"" HANGING DUBLLOCK RING BINDERS",12.672,132.0,4.890349128221754,0.0233579556797764,12.672
2021-09-01,2021-09-03,SECOND CLASS,LB-16795,HOME OFFICE,USA,HUNTINGTON BEACH,CA,WEST,OFF-EN-10002500,OFFICE SUPPLIES,ENVELOPES,GLOBE WEIS PEEL & SEEL FIRST CLASS ENVELOPES,5.751,12.78,2.6232182655855123,0.20383310041924535,5.751
2021-09-01,2021-09-03,FIRST CLASS,AB-10060,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,TEC-AC-10000290,TECHNOLOGY,ACCESSORIES,SABRENT 4-PORT USB 2.0 HUB,2.3086,6.79,2.052840859882657,0.112198043521661,2.3086
2021-09-01,2021-09-05,STANDARD CLASS,DK-13225,CORPORATE,USA,PHILADELPHIA,PA,EAST,TEC-PH-10002293,TECHNOLOGY,PHONES,ANKER 36W 4-PORT USB WALL CHARGER TRAVEL POWER ADAPTER FOR IPHONE 5S 5C 5,-4.7976,28.7856,3.3940250552457263,0.057496506288680374,-4.7976
2021-09-01,2021-09-04,FIRST CLASS,CV-12805,CORPORATE,USA,SAN FRANCISCO,CA,WEST,OFF-EN-10001335,OFFICE SUPPLIES,ENVELOPES,"WHITE BUSINESS ENVELOPES WITH CONTEMPORARY SEAM, RECYCLED WHITE BUSINESS ENVELOPES",10.94,43.76,3.8013148834437245,0.20383310041924535,10.94
2021-09-02,2021-09-06,STANDARD CLASS,KD-16270,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-AR-10002240,OFFICE SUPPLIES,ART,PANASONIC KP-150 ELECTRIC PENCIL SHARPENER,19.6248,150.96,5.023617328319425,0.112198043521661,19.6248
2021-09-02,2021-09-07,SECOND CLASS,RD-19810,HOME OFFICE,USA,HOUSTON,TX,CENTRAL,TEC-AC-10001714,TECHNOLOGY,ACCESSORIES,LOGITECH MX PERFORMANCE WIRELESS MOUSE,33.9065,638.24,6.4602799707169085,0.09722499500898382,33.9065
2021-09-02,2021-09-06,STANDARD CLASS,JE-15715,CONSUMER,USA,CHARLOTTE,NC,SOUTH,OFF-AP-10000159,OFFICE SUPPLIES,APPLIANCES,BELKIN F9M820V08 8 OUTLET SURGE,34.8138,2228.0832000000005,7.709345658844492,0.02715112796965462,34.8138
2021-09-02,2021-09-08,STANDARD CLASS,RL-19615,CONSUMER,USA,CHICAGO,IL,CENTRAL,TEC-MA-10003230,TECHNOLOGY,MACHINES,OKIDATA C610N PRINTER,-19.47,2862.09,7.959656740161137,0.05510081852665202,-19.47
2021-09-02,2021-09-02,SAME DAY,SS-20590,CONSUMER,USA,MADISON,WI,CENTRAL,OFF-FA-10002676,OFFICE SUPPLIES,FASTENERS,COLORED PUSH PINS,0.6516,1.81,1.0331844833456545,0.010580954282291874,0.6516
2021-09-02,2021-09-06,STANDARD CLASS,LR-16915,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-TA-10001539,FURNITURE,TABLES,CHROMCRAFT RECTANGULAR CONFERENCE TABLES,28.4364,1364.9471999999998,7.219603386382224,0.20383310041924535,28.4364
2021-09-02,2021-09-04,FIRST CLASS,TA-21385,HOME OFFICE,USA,CHICAGO,IL,CENTRAL,FUR-FU-10000277,FURNITURE,FURNISHINGS,DEFLECT-O DURAMAT ANTISTATIC STUDDED BEVELED MAT FOR MEDIUM PILE CARPETING,-75.8448,67.41760000000001,4.2256301014715,0.05510081852665202,-75.8448
2021-09-02,2021-09-08,STANDARD CLASS,TG-21310,CONSUMER,USA,DES MOINES,WA,WEST,TEC-CO-10002095,TECHNOLOGY,COPIERS,HEWLETT PACKARD 610 COLOR DIGITAL COPIER / PRINTER,449.991,1999.96,7.6013823443789335,0.05110800558993811,312.33824000000027
2021-09-02,2021-09-05,SECOND CLASS,BM-11140,CONSUMER,USA,DES MOINES,WA,WEST,FUR-CH-10003061,FURNITURE,CHAIRS,"GLOBAL LEATHER TASK CHAIR, BLACK",-2.6997,518.3424,6.252563395890036,0.05110800558993811,-2.6997
